,Network Name,Native ID,Latitude,Longitude,Elevation (m),Variables
1868,BCH,DOW,50.8212,-123.203,750.0,Precipitation Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)
1869,BCH,DWL,55.8251,-122.436,1456.0,Precipitation Amount|Snow Water Equivalent|Temperature (Max.)|Temperature (Min.)|Temperature (Point)
1870,BCH,FER,49.4884,-115.073,1101.0,Precipitation Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)
1871,BCH,KEY,51.4113,-118.361,1840.0,Precipitation Amount|Snow Water Equivalent|Temperature (Max.)|Temperature (Min.)|Temperature (Point)
1872,BCH,MSK,56.7814,-123.106,1196.0,Precipitation Amount|Snow Water Equivalent|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)
1873,BCH,PKA,57.0617,-122.865,1755.0,Precipitation Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)
1874,BCH,SHH,50.7281,-122.242,290.0,Precipitation Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)
1875,BCH,TNS,56.83,-122.24,1011.0,Precipitation Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)
1876,BCH,UCE,49.9727,-125.584,249.0,Precipitation Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)
1877,BCH,WCC,51.6963,-116.629,2122.0,Precipitation Amount|Snow Water Equivalent|Temperature (Max.)|Temperature (Min.)|Temperature (Point)
1878,BCH,WRU,57.3962,-125.7,1565.0,Precipitation Amount|Snow Water Equivalent|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)
1879,BCH,YGS,55.7855,-124.701,766.0,Precipitation Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)
1880,BCH,CCU,51.109,-117.228,2201.0,Precipitation Amount|Snow Water Equivalent|Temperature (Max.)|Temperature (Min.)|Temperature (Point)
1881,FLNRO-WMB,1339,49.9694833,-121.5162778,270.0,Dep Point Temperature|Precipitation Amount|Rainfall 1hr|Rainfall 24hr|Relative Humidity|Relative Humidity (Mean)|Temperature|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Speed|Wind Speed (Mean)
1882,ENV-AQN,E313510,49.507103,-115.753682,941.0,Relative Humidity (Point)|Relative Humidity|Temperature (Mean)|Wind Direction (Point)|Wind Speed (Point)
1883,ENV-AQN,E311128,48.786114,-123.717307,32.0,Relative Humidity (Point)|Relative Humidity|Temperature (Mean)|Wind Direction (Point)|Wind Speed (Point)
1884,FLNRO-WMB,1349,51.10187,-124.950181,1481.0,Dep Point Temperature|Precipitation Amount|Rainfall 1hr|Rainfall 24hr|Relative Humidity|Relative Humidity (Mean)|Snow Depth|Temperature|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Speed|Wind Speed (Mean)
1885,FLNRO-WMB,1350,50.22575,-126.3563,1.0,Dep Point Temperature|Precipitation Amount|Rainfall 1hr|Rainfall 24hr|Relative Humidity|Relative Humidity (Mean)|Snow Depth|Temperature|Temperature (Point)
1886,FLNRO-FERN,Gnat Pass Stn,58.18275,-129.89044,1656.0,Air Pressure (Point)|Dew Point Temperature (Mean)|Incoming Shortwave|Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Mean)
1887,FLNRO-FERN,HBMtn2,54.7734,-127.2424,1675.0,Air Pressure (Point)|Dew Point Temperature (Mean)|Incoming Shortwave|Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Mean)
1888,FLNRO-FERN,GunnelReal,58.745694,-123.977778,1486.0,Air Pressure (Point)|Dew Point Temperature (Mean)|Incoming Shortwave|Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Mean)
1889,FLNRO-FERN,Perkins Peak Stn,51.81296,-125.03981,2092.0,Air Pressure (Point)|Dew Point Temperature (Mean)|Incoming Shortwave|Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Mean)
1890,FLNRO-FERN,BowronPit,53.902111,-122.015389,722.0,Relative Humidity (Mean)|Temperature (Point)
1891,FLNRO-FERN,CoalmineWx,53.741139,-121.784639,840.0,Relative Humidity (Mean)|Temperature (Point)
1892,FLNRO-WMB,1348,51.38002,-125.76953,1532.0,Dep Point Temperature|Precipitation Amount|Rainfall 1hr|Rainfall 24hr|Relative Humidity|Relative Humidity (Mean)|Snow Depth|Temperature|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Speed|Wind Speed (Mean)
1893,ENV-AQN,E315110,54.7784861,-127.168542,496.0,Relative Humidity (Point)|Relative Humidity|Temperature (Mean)|Wind Direction (Point)|Wind Speed (Point)
1894,FLNRO-WMB,1375,49.8744444,-122.2811111,305.0,Dep Point Temperature|Precipitation Amount|Rainfall 1hr|Rainfall 24hr|Relative Humidity|Relative Humidity (Mean)|Temperature|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Speed|Wind Speed (Mean)
1895,FLNRO-WMB,1345,55.3072222,-125.3666667,600.0,Dep Point Temperature|Precipitation Amount|Rainfall 1hr|Rainfall 24hr|Relative Humidity|Relative Humidity (Mean)|Snow Depth|Temperature|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Speed|Wind Speed (Mean)
1896,FLNRO-WMB,1377,56.7116389,-130.6783611,276.0,Dep Point Temperature|Precipitation Amount|Rainfall 1hr|Rainfall 24hr|Relative Humidity|Relative Humidity (Mean)|Temperature|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Speed|Wind Speed (Mean)
1897,FLNRO-WMB,1378,50.2678056,-127.0796111,462.0,Dep Point Temperature|Precipitation Amount|Rainfall 1hr|Rainfall 24hr|Relative Humidity|Relative Humidity (Mean)|Temperature|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Speed|Wind Speed (Mean)
1898,ENV-AQN,E317850,49.862119,-119.467461,350.0,Relative Humidity (Point)|Relative Humidity|Temperature (Mean)|Wind Direction (Point)|Wind Speed (Point)
1899,FLNRO-WMB,1387,51.3735,-125.1645,2710.0,Dep Point Temperature|Precipitation Amount|Rainfall 1hr|Rainfall 24hr|Relative Humidity|Relative Humidity (Mean)|Snow Depth|Temperature|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Speed|Wind Speed (Mean)
1900,MoTIe,22095,50.78958,-119.07934,420.0,Air Pressure|Air Pressure (Point)|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Sea Level Pressure|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
1901,MoTIe,24093,49.40616,-120.26299,566.0,Air Pressure|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)
1902,MoTIe,24191,49.34247,-119.72846,780.0,Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)
1903,MoTIe,26125,50.85442,-122.83625,685.0,Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Snow Depth|Snowfall|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)
1904,MoTIe,29093,49.93951,-120.54637,1045.0,Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
1905,MoTIe,29094,49.86973,-119.93686,1270.0,Dew Point Temperature|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)
1906,MoTIe,32091,49.18708,-117.44001,700.0,Air Pressure|Air Pressure (Point)|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Sea Level Pressure|Snow Depth|Snowfall|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
1907,MoTIe,34091,50.05055,-118.39633,1223.0,Air Pressure|Air Pressure (Point)|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Sea Level Pressure|Snow Depth|Snowfall|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
1908,MoTIe,34127,50.0223,-117.18099,2200.0,Dew Point Temperature|Dew Point Temperature (Mean)|Relative Humidity|Relative Humidity (Mean)|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
1909,MoTIe,35093,49.66115,-115.96779,1035.0,Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)
1910,MoTIe,35094,49.17203,-116.00877,910.0,Air Pressure|Air Pressure (Point)|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Sea Level Pressure|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
1911,MoTIe,36191,49.88374,-114.8905,1246.0,Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)
1912,MoTIe,36192,49.65019,-114.71286,1353.0,Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)
1913,MoTIe,37124,51.30582,-116.88507,1118.0,Air Pressure|Dew Point Temperature|Precipitation 24hr|Precipitation Amount|Relative Humidity|Snow Depth|Snowfall|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Gust|Wind Speed
1914,MoTIe,37191,51.4296,-117.06427,798.0,Air Pressure|Air Pressure (Point)|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Sea Level Pressure|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
1915,MoTIe,37291,50.46343,-116.23348,1150.0,Air Pressure|Air Pressure (Point)|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Sea Level Pressure|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)
1916,MoTIe,38021,51.00006,-118.22872,448.0,Dew Point Temperature|Precipitation 24hr|Precipitation Amount|Relative Humidity|Snow Depth|Snowfall|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)
1917,MoTIe,39124,49.07644,-117.00218,2054.0,Dew Point Temperature|Dew Point Temperature (Mean)|Relative Humidity|Relative Humidity (Mean)|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
1918,MoTIe,41095,53.72531,-121.13636,726.0,Air Pressure|Air Pressure (Point)|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Sea Level Pressure|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
1919,MoTIe,43092,55.48519,-120.03095,755.0,Air Pressure|Air Pressure (Point)|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Sea Level Pressure|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
1920,MoTIe,44092,56.07938,-120.64055,750.0,Air Pressure|Air Pressure (Point)|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Sea Level Pressure|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
1921,MoTIe,44093,56.04469,-121.88913,527.0,Air Pressure|Air Pressure (Point)|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Sea Level Pressure|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
1922,MoTIe,45092,54.3456,-124.27644,727.0,Air Pressure|Air Pressure (Point)|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Sea Level Pressure|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
1923,MoTIe,46191,52.88428,-118.46087,1145.0,Air Pressure|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
1924,MoTIe,52591,55.01849,-129.61817,120.0,Air Pressure|Air Pressure (Point)|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Sea Level Pressure|Snow Depth|Snowfall|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
1925,MoTIe,53129,58.43425,-129.98617,814.0,Air Pressure|Air Pressure (Point)|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Sea Level Pressure|Snow Depth|Snowfall|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)
1926,MoTIe,54092,54.94143,-127.3261,410.0,Air Pressure|Air Pressure (Point)|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Sea Level Pressure|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)
1927,MoTIe,55092,54.45944,-126.1961,840.0,Air Pressure|Air Pressure (Point)|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Sea Level Pressure|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)
1928,MoTIe,45091,54.05579,-124.4777,800.0,Air Pressure|Air Pressure (Point)|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Sea Level Pressure|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
1929,MoTIe,14094,49.12671,-123.07947,5.0,Air Pressure|Air Pressure (Point)|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Sea Level Pressure|Snow Depth|Snowfall|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
1930,MoTIe,11128,49.54671,-123.23985,65.0,Dew Point Temperature|Precipitation 24hr|Precipitation Amount|Relative Humidity|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)
1931,MoTIe,14095,49.16003,-122.94308,60.0,Air Pressure|Dew Point Temperature|Relative Humidity|Sea Level Pressure|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Wind Direction|Wind Gust|Wind Speed
1932,MoTIe,14098,49.17153,-122.9516,4.0,Dew Point Temperature|Precipitation 24hr|Precipitation Amount|Relative Humidity|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)
1933,MoTIe,25094,50.43999,-120.5987,1300.0,Dew Point Temperature|Relative Humidity|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)
1934,MoTIe,25095,50.01749,-120.83608,945.0,Dew Point Temperature|Relative Humidity|Relative Humidity (Mean)|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)
1935,MoTIe,51137,56.11024,-129.51527,1028.0,Air Pressure|Dew Point Temperature|Precipitation Amount|Relative Humidity|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Wind Direction|Wind Gust|Wind Speed
1936,MoTIe,53222,59.25861,-129.61833,915.0,Dew Point Temperature|Relative Humidity|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Wind Direction|Wind Gust|Wind Speed
1937,EC_raw,1016943,48.621667,-123.418889,61.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1938,CRD,FW001,48.494167,-123.614722,493.0,Air temperature|Precipitation|Rain|Relative Humidity|Snow Depth|Solar Radiation|Wind Direction|Wind Speed
1939,CRD,FW003,48.52944,-123.638611,606.0,Air temperature|Rain|Relative Humidity|Wind Direction|Wind Speed
1940,CRD,FW004,48.585833,-123.751111,675.0,Air temperature|Precipitation|Rain|Relative Humidity|Snow Depth|Snow Water Equivalent|Wind Direction|Wind Speed
1941,CRD,FW009,48.580278,-123.840556,561.0,Air temperature|Precipitation|Rain|Relative Humidity|Snow Depth|Wind Direction|Wind Speed
1942,CRD,FW007,48.51616,-123.764438,512.14,Air temperature|Precipitation|Rain|Relative Humidity|Snow Depth|Wind Direction|Wind Speed
1943,CRD,FW005,48.441944,-123.568889,436.0,Air temperature|Rain|Relative Humidity
1944,CRD,FW008,48.5725,-123.7075,280.0,Air temperature|Rain|Relative Humidity|Snow Depth|Wind Direction|Wind Speed
1945,CRD,HY031,48.56028,-123.79913,941.0,Air temperature|Precipitation|Rain|Relative Humidity|Wind Direction|Wind Speed
1946,CRD,FW006,48.516111,-123.700556,180.0,Air temperature|Precipitation|Rain|Relative Humidity|Snow Depth|Snow Water Equivalent|Wind Direction|Wind Speed
1947,CRD,FW002,48.5675,-123.714167,223.0,
1948,CRD,HY002,48.585278,-123.673611,200.0,
1949,CRD,14g,,,,Air temperature|Precipitation|Rain|Relative Humidity|Snow Depth|Wind Direction|Wind Speed
1950,CRD,31n,,,,Air temperature|Rain|Relative Humidity|Wind Direction|Wind Speed
